tweet_id,author_handle,author_name,posted_at,source_client,text,canonical_text,is_retweet,is_quote,content_tweet_id,content_author_handle,content_author_name,content_created_at,content_text,content_canonical_text,hashtags_raw,hashtags,mentions_raw,mentions
2044512708272263487,hatz_patty,Πεταλ😷υδ😷μάχος ®️,2026-04-15T20:26:29+00:00,Twitter for Android,"RT @omadaalithias: Ο πρωθυπουργός Κυριάκος Μητσοτάκης είχε συνάντηση με τον διοικητή της Τράπεζας της Ελλάδος Γιάννη Στουρνάρα.

Όπως ανακο…",rt @omadaalithias: ο πρωθυπουργόσ κυριάκοσ μητσοτάκησ είχε συνάντηση με τον διοικητή τησ τράπεζασ τησ ελλάδοσ γιάννη στουρνάρα. όπωσ ανακο...,True,False,2044339851214868842,omadaalithias,Ομάδα Αλήθειας,2026-04-15T08:59:37+00:00,"Ο πρωθυπουργός Κυριάκος Μητσοτάκης είχε συνάντηση με τον διοικητή της Τράπεζας της Ελλάδος Γιάννη Στουρνάρα.

Όπως ανακοινώθηκε από το γραφείο τύπου του πρωθυπουργού, η κυβέρνηση λαμβάνοντας υπόψη την ανεξαρτησία και το καταστατικό της Τράπεζας της Ελλάδος, προτείνει την ανανέωση της θητείας του σημερινού διοικητή, Γιάννη Στουρνάρα.","ο πρωθυπουργόσ κυριάκοσ μητσοτάκησ είχε συνάντηση με τον διοικητή τησ τράπεζασ τησ ελλάδοσ γιάννη στουρνάρα. όπωσ ανακοινώθηκε από το γραφείο τύπου του πρωθυπουργού, η κυβέρνηση λαμβάνοντασ υπόψη την ανεξαρτησία και το καταστατικό τησ τράπεζασ τησ ελλάδοσ, προτείνει την ανανέωση τησ θητείασ του σημερινού διοικητή, γιάννη στουρνάρα.",,,,
2044512744506888483,46spiros,🇬🇷 🇮🇱 🇺🇦,2026-04-15T20:26:38+00:00,Twitter for Android,"RT @JayinKyiv: Long unofficially banned from appearing on state TV, incoming Hungarian Prime Minister Peter Magyar appears on a channel to…","rt @jayinkyiv: long unofficially banned from appearing on state tv, incoming hungarian prime minister peter magyar appears on a channel to...",True,False,2044415740715958557,JayinKyiv,Jay in Kyiv,2026-04-15T14:01:10+00:00,"Long unofficially banned from appearing on state TV, incoming Hungarian Prime Minister Peter Magyar appears on a channel to which he was previously not allowed only to announce an end of ""North Korean"" style Orban media monopoly. https://t.co/eRBlQX2I3F","long unofficially banned from appearing on state tv, incoming hungarian prime minister peter magyar appears on a channel to which he was previously not allowed only to announce an end of ""north korean"" style orban media monopoly.",,,,
2044512750617981384,hatz_patty,Πεταλ😷υδ😷μάχος ®️,2026-04-15T20:26:39+00:00,Twitter for Android,RT @VICKYK86529099: Το κακό καλή μου είναι ότι έχεις Δικαίωμα Ψήφου στην χώρα που μισείς αλλά δεν φεύγεις κιόλας.,rt @vickyk86529099: το κακό καλή μου είναι ότι έχεισ δικαίωμα ψήφου στην χώρα που μισείσ αλλά δεν φεύγεισ κιόλασ.,True,True,2044484140980953282,VICKYK86529099,VICKY K,2026-04-15T18:32:58+00:00,Το κακό καλή μου είναι ότι έχεις Δικαίωμα Ψήφου στην χώρα που μισείς αλλά δεν φεύγεις κιόλας.,το κακό καλή μου είναι ότι έχεισ δικαίωμα ψήφου στην χώρα που μισείσ αλλά δεν φεύγεισ κιόλασ.,,,,
2044512770251428234,46spiros,🇬🇷 🇮🇱 🇺🇦,2026-04-15T20:26:44+00:00,Twitter for Android,"RT @AnAthenianToLDN: ΠΩΠΩΠΩΠΩΠΩ! 😳
Σφάξιμο στο γόνατο κανονικό!",rt @anatheniantoldn: πωπωπωπωπω! 😳 σφάξιμο στο γόνατο κανονικό!,True,True,2044460104401973520,AnAthenianToLDN,Leonidas ToEat ♎☘🇬🇷🇬🇧,2026-04-15T16:57:27+00:00,"ΠΩΠΩΠΩΠΩΠΩ! 😳
Σφάξιμο στο γόνατο κανονικό!",πωπωπωπωπω! 😳 σφάξιμο στο γόνατο κανονικό!,,,,
2044512789851484205,themagus2022,themagus,2026-04-15T20:26:48+00:00,Twitter Web App,"RT @AHD_from_TX: ISIS Transitions to a New Phase in Turkey, Setting Up Armed Training Camps on Turkish Soil

The Islamic State in Iraq and…","rt @ahd_from_tx: isis transitions to a new phase in turkey, setting up armed training camps on turkish soil the islamic state in iraq and...",True,False,2044358849516204181,AHD_from_TX,Amanda,2026-04-15T10:15:06+00:00,"ISIS Transitions to a New Phase in Turkey, Setting Up Armed Training Camps on Turkish Soil

The Islamic State in Iraq and Syria (ISIS) terrorist network has acquired a new capability: training its militants in the use of arms and explosives in Turkish territory, rather than relying on battle-hardened operatives brought in from foreign conflict zones. A recent attack in front of a building housing the Israeli Consulate General in Istanbul demonstrates this shift.

This marks a significant transition in ISIS operations. The group appears to have entered a new phase in which it trains recruits locally rather than dispatching them abroad for combat experience before deploying them in attacks. The implication is that ISIS is no longer satisfied with what critics describe as the Islamist government of President Recep Tayyip Erdogan’s decade-long complicity in tolerating, and at times aiding and abetting, ISIS propaganda, recruitment, funding and logistical procurement within Turkey.

Instead, the organization seems emboldened enough to establish training facilities in Turkish territory, cultivating operatives capable of handling firearms and explosives. This represents a troubling escalation and highlights a serious failure in Turkey’s counterterrorism strategy, which has largely focused on cracking down on legitimate opposition groups, journalists and human rights defenders rather than devoting sufficient resources to tracking and preventing ISIS from expanding its operational capabilities.

ISIS has already established networks across nearly every province in Turkey, particularly in major urban centers such as Istanbul, Bursa, Izmir and Ankara, while Turkish authorities have largely looked the other way. Operating under dozens of legally established associations officially approved by the Interior Ministry — the very institution tasked with combating terrorist groups — ISIS has been able to draw thousands, perhaps tens of thousands, of sympathizers to its weekly sermons. Its messaging has also been amplified to a wider audience through the use of social media as a tool for radicalization by ISIS-linked groups.

Now that ISIS has begun providing military-style training to its militants inside Turkey, a new and dangerous threshold has been crossed.

Link to article in comments ⬇️","isis transitions to a new phase in turkey, setting up armed training camps on turkish soil the islamic state in iraq and syria (isis) terrorist network has acquired a new capability: training its militants in the use of arms and explosives in turkish territory, rather than relying on battle-hardened operatives brought in from foreign conflict zones. a recent attack in front of a building housing the israeli consulate general in istanbul demonstrates this shift. this marks a significant transition in isis operations. the group appears to have entered a new phase in which it trains recruits locally rather than dispatching them abroad for combat experience before deploying them in attacks. the implication is that isis is no longer satisfied with what critics describe as the islamist government of president recep tayyip erdogan’s decade-long complicity in tolerating, and at times aiding and abetting, isis propaganda, recruitment, funding and logistical procurement within turkey. instead, the organization seems emboldened enough to establish training facilities in turkish territory, cultivating operatives capable of handling firearms and explosives. this represents a troubling escalation and highlights a serious failure in turkey’s counterterrorism strategy, which has largely focused on cracking down on legitimate opposition groups, journalists and human rights defenders rather than devoting sufficient resources to tracking and preventing isis from expanding its operational capabilities. isis has already established networks across nearly every province in turkey, particularly in major urban centers such as istanbul, bursa, izmir and ankara, while turkish authorities have largely looked the other way. operating under dozens of legally established associations officially approved by the interior ministry — the very institution tasked with combating terrorist groups — isis has been able to draw thousands, perhaps tens of thousands, of sympathizers to its weekly sermons. its messaging has also been amplified to a wider audience through the use of social media as a tool for radicalization by isis-linked groups. now that isis has begun providing military-style training to its militants inside turkey, a new and dangerous threshold has been crossed. link to article in comments ⬇️",,,,
2044512854489825608,SagamoreMount,SagamoreHill,2026-04-15T20:27:04+00:00,Twitter for Android,RT @AdonisGeorgiadi: Ο @KostasVaxevanis έγινε χθες για μία ακόμη φορά ρεζίλι. Ξεκίνησε γράφοντας ότι έκαναν στον @npapathanasis -97% κούρεμ…,rt @adonisgeorgiadi: ο @kostasvaxevanis έγινε χθεσ για μία ακόμη φορά ρεζίλι. ξεκίνησε γράφοντασ ότι έκαναν στον @npapathanasis -97% κούρεμ...,True,False,1640334999785201669,AdonisGeorgiadi,Άδωνις Γεωργιάδης,2023-03-27T12:48:34+00:00,"Ο @KostasVaxevanis έγινε χθες για μία ακόμη φορά ρεζίλι. Ξεκίνησε γράφοντας ότι έκαναν στον @npapathanasis -97% κούρεμα χρέους, μετά το άλλαξε ότι εννοούσε κάτι «σαν κούρεμα» και τώρα «κούρεμα των εγγυήσεων»…στην πραγματικότητα ο άνθρωπος αυτός ποτέ δεν είχε το θάρρος απλώς να πει ότι έκανε λάθος. Άλλωστε δεν έκανε, επίτηδες έγραψε ψέματα για πολιτικούς λόγους. Τώρα νομίζει ότι δύναται να εκφοβίσει εμένα…δεν τον φοβήθηκα όταν πήγε να με κλείσει Φυλακή με ψέματα για τη Novartis, θα τον φοβηθώ τώρα; Θα του προτείνω όμως μία συμφωνία, θα γράψει ένα άρθρο, έστω ένα, για τα χρέη ενός βουλευτού ή ευρωβουλευτού του Σύριζα και μετά θα του απαντήσω σε ό,τι θέλει για τα δικά μου…δεν θα το κάνει ποτέ διότι δεν είναι αντικειμενικός ούτε τον νοιάζουν τα χρέη, τον νοιάζει μόνον να πέσει ο @kmitsotakis Κώστα μου να θυμάσαι εγώ Δεν σε φοβάμαι! Δεν με κρατάς από πουθενά και δεν σε υπολογίζω ως δημοσιογράφο αλλά απλά ως έναν ακόμη πολιτικό μου αντίπαλο. Bullying αλλού όχι σε μένα και κάτω τα χέρια από τον Νίκο δεν μπορείς εσύ να τον λερώσεις https://t.co/IzSEMp3i5c","ο @kostasvaxevanis έγινε χθεσ για μία ακόμη φορά ρεζίλι. ξεκίνησε γράφοντασ ότι έκαναν στον @npapathanasis -97% κούρεμα χρέουσ, μετά το άλλαξε ότι εννοούσε κάτι «σαν κούρεμα» και τώρα «κούρεμα των εγγυήσεων»...στην πραγματικότητα ο άνθρωποσ αυτόσ ποτέ δεν είχε το θάρροσ απλώσ να πει ότι έκανε λάθοσ. άλλωστε δεν έκανε, επίτηδεσ έγραψε ψέματα για πολιτικούσ λόγουσ. τώρα νομίζει ότι δύναται να εκφοβίσει εμένα...δεν τον φοβήθηκα όταν πήγε να με κλείσει φυλακή με ψέματα για τη novartis, θα τον φοβηθώ τώρα; θα του προτείνω όμωσ μία συμφωνία, θα γράψει ένα άρθρο, έστω ένα, για τα χρέη ενόσ βουλευτού ή ευρωβουλευτού του σύριζα και μετά θα του απαντήσω σε ό,τι θέλει για τα δικά μου...δεν θα το κάνει ποτέ διότι δεν είναι αντικειμενικόσ ούτε τον νοιάζουν τα χρέη, τον νοιάζει μόνον να πέσει ο @kmitsotakis κώστα μου να θυμάσαι εγώ δεν σε φοβάμαι! δεν με κρατάσ από πουθενά και δεν σε υπολογίζω ωσ δημοσιογράφο αλλά απλά ωσ έναν ακόμη πολιτικό μου αντίπαλο. bullying αλλού όχι σε μένα και κάτω τα χέρια από τον νίκο δεν μπορείσ εσύ να τον λερώσεισ",,,KostasVaxevanis|npapathanasis|kmitsotakis,kostasvaxevanis|npapathanasis|kmitsotakis
2044512885942968639,46spiros,🇬🇷 🇮🇱 🇺🇦,2026-04-15T20:27:11+00:00,Twitter for Android,"RT @Ander_Bruckes: ""Three days war"" https://t.co/KmpzRuexmq","rt @ander_bruckes: ""three days war""",True,False,2044420723960058086,Ander_Bruckes,Ander Bruckestand,2026-04-15T14:20:58+00:00,"""Three days war"" https://t.co/KmpzRuexmq","""three days war""",,,,
2044512928234197361,46spiros,🇬🇷 🇮🇱 🇺🇦,2026-04-15T20:27:21+00:00,Twitter for Android,RT @C_Papachaviaris: @ManosNiflis @tazmanolis Γιατί συμφωνούμε.,rt @c_papachaviaris: @manosniflis @tazmanolis γιατί συμφωνούμε.,True,False,2044493822311190907,C_Papachaviaris,Chris Papachaviaris,2026-04-15T19:11:26+00:00,@ManosNiflis @tazmanolis Γιατί συμφωνούμε.,@manosniflis @tazmanolis γιατί συμφωνούμε.,,,ManosNiflis|tazmanolis,manosniflis|tazmanolis
2044513059251572815,RXRqdEgogik2Z9P,ΚΕΡΒΕΡΟΣ,2026-04-15T20:27:53+00:00,Twitter Web App,Ξεπουλημένοι δικαστές!!! https://t.co/5jMBKOYFkM,ξεπουλημένοι δικαστέσ!!!,False,False,2044513059251572815,RXRqdEgogik2Z9P,ΚΕΡΒΕΡΟΣ,2026-04-15T20:27:53+00:00,Ξεπουλημένοι δικαστές!!! https://t.co/5jMBKOYFkM,ξεπουλημένοι δικαστέσ!!!,,,,
2044513074925699507,AgelisDimitris,Dimitris agelis,2026-04-15T20:27:56+00:00,Twitter for iPhone,RT @LelaAth: @AgelisDimitris @hatz_patty @KostasVaxevanis https://t.co/EwOuOwlXw7,rt @lelaath: @agelisdimitris @hatz_patty @kostasvaxevanis,True,False,2044512333137846752,LelaAth,Lela,2026-04-15T20:25:00+00:00,@AgelisDimitris @hatz_patty @KostasVaxevanis https://t.co/EwOuOwlXw7,@agelisdimitris @hatz_patty @kostasvaxevanis,,,AgelisDimitris|hatz_patty|KostasVaxevanis,agelisdimitris|hatz_patty|kostasvaxevanis
2044513101123334529,aggelikiME25,Αγγελική...🇬🇷🇬🇷🇬🇷,2026-04-15T20:28:03+00:00,Twitter for iPhone,RT @OTemPoRaOmOreS7: Παλεύουμε να εντυπωσιάσουμε τους άλλους κι ο μόνος που αξίζεις να εντυπωσιάσεις τελικά είσαι σύ!,rt @otemporaomores7: παλεύουμε να εντυπωσιάσουμε τουσ άλλουσ κι ο μόνοσ που αξίζεισ να εντυπωσιάσεισ τελικά είσαι σύ!,True,False,2044411600581304817,OTemPoRaOmOreS7,οTemPoRaOmOreS,2026-04-15T13:44:43+00:00,Παλεύουμε να εντυπωσιάσουμε τους άλλους κι ο μόνος που αξίζεις να εντυπωσιάσεις τελικά είσαι σύ!,παλεύουμε να εντυπωσιάσουμε τουσ άλλουσ κι ο μόνοσ που αξίζεισ να εντυπωσιάσεισ τελικά είσαι σύ!,,,,
2044513148271554808,aggelikiME25,Αγγελική...🇬🇷🇬🇷🇬🇷,2026-04-15T20:28:14+00:00,Twitter for iPhone,RT @ovlepw: Εχω πάρει το μεγάλο κουτί Caprice στον καναπέ και του έχω αλλάξει τα φώτα.,rt @ovlepw: εχω πάρει το μεγάλο κουτί caprice στον καναπέ και του έχω αλλάξει τα φώτα.,True,False,2044512971699687710,ovlepw,Dim,2026-04-15T20:27:32+00:00,Εχω πάρει το μεγάλο κουτί Caprice στον καναπέ και του έχω αλλάξει τα φώτα.,εχω πάρει το μεγάλο κουτί caprice στον καναπέ και του έχω αλλάξει τα φώτα.,,,,
2044513162980966735,RockRock222555,rock-rock,2026-04-15T20:28:17+00:00,Twitter Web App,"RT @xanathja: Το ""άσυλο""  είναι  ένα ακομα εργαλείο  εποικισμού της Ευρώπης με Αφροασιατικούς πληθυσμούς 
Ότι και αν ισχυρίζονται οι δασκαλ…","rt @xanathja: το ""άσυλο"" είναι ένα ακομα εργαλείο εποικισμού τησ ευρώπησ με αφροασιατικούσ πληθυσμούσ ότι και αν ισχυρίζονται οι δασκαλ...",True,True,2044298689787662790,xanathja,akapistrotos,2026-04-15T06:16:03+00:00,"Το ""άσυλο""  είναι  ένα ακομα εργαλείο  εποικισμού της Ευρώπης με Αφροασιατικούς πληθυσμούς 
Ότι και αν ισχυρίζονται οι δασκαλεμένοι  παράνομοι αλλοδαποί γίνεται πιστευτό απο τις ""Αρχες""
Οτι λες εσύ περνάει απο χίλιες κρισάρες
Ρούπι δεν μπορείς να κάνεις χωρίς ταυτότητα","το ""άσυλο"" είναι ένα ακομα εργαλείο εποικισμού τησ ευρώπησ με αφροασιατικούσ πληθυσμούσ ότι και αν ισχυρίζονται οι δασκαλεμένοι παράνομοι αλλοδαποί γίνεται πιστευτό απο τισ ""αρχεσ"" οτι λεσ εσύ περνάει απο χίλιεσ κρισάρεσ ρούπι δεν μπορείσ να κάνεισ χωρίσ ταυτότητα",,,,
2044513248351846790,johnblandos,JOHN BLANDOS,2026-04-15T20:28:38+00:00,Twitter for iPhone,"RT @nikolaosderes: Αναφορά στην ψυχολογική πίεση που δεχόταν ο Γιώργος Μυλωνάκης έκανε ο Άρης Πορτοσάλτε.
Συνδέοντας την κατάσταση των τελε…",rt @nikolaosderes: αναφορά στην ψυχολογική πίεση που δεχόταν ο γιώργοσ μυλωνάκησ έκανε ο άρησ πορτοσάλτε. συνδέοντασ την κατάσταση των τελε...,True,False,2044426280100102596,nikolaosderes,@nikolaosderes,2026-04-15T14:43:03+00:00,"Αναφορά στην ψυχολογική πίεση που δεχόταν ο Γιώργος Μυλωνάκης έκανε ο Άρης Πορτοσάλτε.
Συνδέοντας την κατάσταση των τελευταίων ωρών με δημοσίευμα που τον ενέπλεκε σε υπόθεση την οποία ο ίδιος είχε διαψεύσει.
Ο δημοσιογράφος σημείωσε ότι ο κ. Μυλωνάκης βρισκόταν σε έντονη πίεση, καθώς το συγκεκριμένο δημοσίευμα είχε δημιουργήσει ένα επιβαρυμένο κλίμα γύρω από το πρόσωπό του, παρά τις διαψεύσεις που είχαν δοθεί..!","αναφορά στην ψυχολογική πίεση που δεχόταν ο γιώργοσ μυλωνάκησ έκανε ο άρησ πορτοσάλτε. συνδέοντασ την κατάσταση των τελευταίων ωρών με δημοσίευμα που τον ενέπλεκε σε υπόθεση την οποία ο ίδιοσ είχε διαψεύσει. ο δημοσιογράφοσ σημείωσε ότι ο κ. μυλωνάκησ βρισκόταν σε έντονη πίεση, καθώσ το συγκεκριμένο δημοσίευμα είχε δημιουργήσει ένα επιβαρυμένο κλίμα γύρω από το πρόσωπό του, παρά τισ διαψεύσεισ που είχαν δοθεί..!",,,,
2044513266768937216,AnAthenianToLDN,Leonidas ToEat ♎☘🇬🇷🇬🇧,2026-04-15T20:28:42+00:00,Twitter Web App,"RT @SkyNews: BREAKING: Two people have been arrested over an attempted synagogue arson attack in Finchley

https://t.co/PAiZ4D1jU3

📺 Sky 5…",rt @skynews: breaking: two people have been arrested over an attempted synagogue arson attack in finchley 📺 sky 5...,True,False,2044505659832459673,SkyNews,Sky News,2026-04-15T19:58:29+00:00,"BREAKING: Two people have been arrested over an attempted synagogue arson attack in Finchley

https://t.co/PAiZ4D1jU3

📺 Sky 501, Virgin 602, Freeview 233 and YouTube https://t.co/EWPDOaRhRt","breaking: two people have been arrested over an attempted synagogue arson attack in finchley 📺 sky 501, virgin 602, freeview 233 and youtube",,,,
2044513284603163098,moonshinegr,Moonshine Festival,2026-04-15T20:28:46+00:00,Twitter for iPhone,"RT @GeorghyZhukov: Το «ρεπορτάζ» του Καλλέργη για το BBC στηρίζεται σε στοιχεία του Lighthouse Reports, τα οποία εμφανίζονται στο κείμενο μ…","rt @georghyzhukov: το «ρεπορτάζ» του καλλέργη για το bbc στηρίζεται σε στοιχεία του lighthouse reports, τα οποία εμφανίζονται στο κείμενο μ...",True,True,2044331944318534005,GeorghyZhukov,Georghy Zhukov,2026-04-15T08:28:12+00:00,"Το «ρεπορτάζ» του Καλλέργη για το BBC στηρίζεται σε στοιχεία του Lighthouse Reports, τα οποία εμφανίζονται στο κείμενο με ενεργό λινκ. Πατώντας πάνω, βλέπουμε ότι βασικός συντελεστής της «έρευνας» είναι ο γνωστός Χρηστίδης που εφύηρε τη «μικρή νεκρή Μαρία» στον Έβρο, ρεπορτάζ για το οποίο το Spiegel ζήτησε γονατιστό συγγνώμη από τη χώρα μας και απέλυσε κλωτσηδόν τον επί 25ετία αρχισυντάκτη του.","το «ρεπορτάζ» του καλλέργη για το bbc στηρίζεται σε στοιχεία του lighthouse reports, τα οποία εμφανίζονται στο κείμενο με ενεργό λινκ. πατώντασ πάνω, βλέπουμε ότι βασικόσ συντελεστήσ τησ «έρευνασ» είναι ο γνωστόσ χρηστίδησ που εφύηρε τη «μικρή νεκρή μαρία» στον έβρο, ρεπορτάζ για το οποίο το spiegel ζήτησε γονατιστό συγγνώμη από τη χώρα μασ και απέλυσε κλωτσηδόν τον επί 25ετία αρχισυντάκτη του.",,,,
2044513362873032858,johnblandos,JOHN BLANDOS,2026-04-15T20:29:05+00:00,Twitter for iPhone,"RT @action24tv: 🔵Ξέσπασμα Γεωργιάδη κατά Ανδρουλάκη: «Τι είχε πια σε αυτό το τηλέφωνο και έχει τρελαθεί;! - Θα κυβερνήσει με κλάψα;»

#Piso…",rt @action24tv: 🔵ξέσπασμα γεωργιάδη κατά ανδρουλάκη: «τι είχε πια σε αυτό το τηλέφωνο και έχει τρελαθεί;! - θα κυβερνήσει με κλάψα;» #piso...,True,False,2044511682941091854,action24tv,Action24,2026-04-15T20:22:25+00:00,"🔵Ξέσπασμα Γεωργιάδη κατά Ανδρουλάκη: «Τι είχε πια σε αυτό το τηλέφωνο και έχει τρελαθεί;! - Θα κυβερνήσει με κλάψα;»

#PisoApoTisGrammes με τους @GeorgePierros @elenikalogerop2 και @dimitris_takis στο #Action24 https://t.co/gULJPze2IV",🔵ξέσπασμα γεωργιάδη κατά ανδρουλάκη: «τι είχε πια σε αυτό το τηλέφωνο και έχει τρελαθεί;! - θα κυβερνήσει με κλάψα;» #pisoapotisgrammes με τουσ @georgepierros @elenikalogerop2 και @dimitris_takis στο #action24,PisoApoTisGrammes|Action24,pisoapotisgrammes|action24,GeorgePierros|elenikalogerop2|dimitris_takis,georgepierros|elenikalogerop2|dimitris_takis
2044513428958564389,hatz_patty,Πεταλ😷υδ😷μάχος ®️,2026-04-15T20:29:21+00:00,Twitter for Android,Αχ στην Παλαιστίνη δεν επιτρέπεται να ερωτευτούν ομως...είναι πρωταγωνιστριες στην ταινία τρομου της ζωης τους ως νυφες απο τα 8 χρονια τους,αχ στην παλαιστίνη δεν επιτρέπεται να ερωτευτούν ομωσ...είναι πρωταγωνιστριεσ στην ταινία τρομου τησ ζωησ τουσ ωσ νυφεσ απο τα 8 χρονια τουσ,False,True,2044513428958564389,hatz_patty,Πεταλ😷υδ😷μάχος ®️,2026-04-15T20:29:21+00:00,Αχ στην Παλαιστίνη δεν επιτρέπεται να ερωτευτούν ομως...είναι πρωταγωνιστριες στην ταινία τρομου της ζωης τους ως νυφες απο τα 8 χρονια τους,αχ στην παλαιστίνη δεν επιτρέπεται να ερωτευτούν ομωσ...είναι πρωταγωνιστριεσ στην ταινία τρομου τησ ζωησ τουσ ωσ νυφεσ απο τα 8 χρονια τουσ,,,,
2044513445018546233,aggelikiME25,Αγγελική...🇬🇷🇬🇷🇬🇷,2026-04-15T20:29:25+00:00,Twitter for iPhone,"RT @OTemPoRaOmOreS7: Μαζί σου όλα τα 
""δε πρέπει"" καταργούνται","rt @otemporaomores7: μαζί σου όλα τα ""δε πρέπει"" καταργούνται",True,False,2044428297749098541,OTemPoRaOmOreS7,οTemPoRaOmOreS,2026-04-15T14:51:04+00:00,"Μαζί σου όλα τα 
""δε πρέπει"" καταργούνται","μαζί σου όλα τα ""δε πρέπει"" καταργούνται",,,,
2044513546432647256,RockRock222555,rock-rock,2026-04-15T20:29:49+00:00,Twitter Web App,"RT @zneraida: 1/4/25 η ΕΣΗΕΑ παρέπεμψε στο πειθαρχικό τ δημοσιογράφο Γιαννακα γτ έγραψε άρθρο γνώμης για τ Καρυστιανου
6/4/2026 η ΕΣΗΕΑ είν…",rt @zneraida: 1/4/25 η εσηεα παρέπεμψε στο πειθαρχικό τ δημοσιογράφο γιαννακα γτ έγραψε άρθρο γνώμησ για τ καρυστιανου 6/4/2026 η εσηεα είν...,True,False,2044440248176840853,zneraida,zoi,2026-04-15T15:38:33+00:00,"1/4/25 η ΕΣΗΕΑ παρέπεμψε στο πειθαρχικό τ δημοσιογράφο Γιαννακα γτ έγραψε άρθρο γνώμης για τ Καρυστιανου
6/4/2026 η ΕΣΗΕΑ είναι ΆΦΑΝΤΗ για τ #Βαξεβανη και τ δολοφονία χαρακτήρα του #Μυλωνακη με κατασκευασμενα άρθρα

Τα αριστερά Βρωμοσκυλα της ΕΣΗΕΑ https://t.co/sPdsIID8wL",1/4/25 η εσηεα παρέπεμψε στο πειθαρχικό τ δημοσιογράφο γιαννακα γτ έγραψε άρθρο γνώμησ για τ καρυστιανου 6/4/2026 η εσηεα είναι άφαντη για τ #βαξεβανη και τ δολοφονία χαρακτήρα του #μυλωνακη με κατασκευασμενα άρθρα τα αριστερά βρωμοσκυλα τησ εσηεα,Βαξεβανη|Μυλωνακη,βαξεβανη|μυλωνακη,,
2044513585016013311,RockRock222555,rock-rock,2026-04-15T20:29:58+00:00,Twitter Web App,"RT @xanathja: «Βγήκαν τα μαχαίρια στο Ηράκλειο – Συμπλοκή με δύο τραυματίες μετά από καβγά»
Παλαιστίνιοι κοπρίτες για όσους αναρωτιούνται…",rt @xanathja: «βγήκαν τα μαχαίρια στο ηράκλειο – συμπλοκή με δύο τραυματίεσ μετά από καβγά» παλαιστίνιοι κοπρίτεσ για όσουσ αναρωτιούνται...,True,False,2044489031677858194,xanathja,akapistrotos,2026-04-15T18:52:24+00:00,"«Βγήκαν τα μαχαίρια στο Ηράκλειο – Συμπλοκή με δύο τραυματίες μετά από καβγά»
Παλαιστίνιοι κοπρίτες για όσους αναρωτιούνται 
Καταναλώνουν τον αέρα μας και τρώνε τα λεφτά μας
Δεν τους χρωστάμε τίποτα 

https://t.co/OhPtp7plmj",«βγήκαν τα μαχαίρια στο ηράκλειο – συμπλοκή με δύο τραυματίεσ μετά από καβγά» παλαιστίνιοι κοπρίτεσ για όσουσ αναρωτιούνται καταναλώνουν τον αέρα μασ και τρώνε τα λεφτά μασ δεν τουσ χρωστάμε τίποτα,,,,
2044513782248952074,chrysib11,chrysib11,2026-04-15T20:30:45+00:00,Twitter for Android,"RT @K_Sav215: Σύνοψη ημέρας 🇬🇷🇬🇷
Υπογραφή πρώτης γεώτρησης μετά από 40 χρόνια
Η Πολεμική Αεροπορία παρέλαβε το 50ό μαχητικό F-16 Viper
Έκθε…",rt @k_sav215: σύνοψη ημέρασ 🇬🇷🇬🇷 υπογραφή πρώτησ γεώτρησησ μετά από 40 χρόνια η πολεμική αεροπορία παρέλαβε το 50ό μαχητικό f-16 viper έκθε...,True,False,2044496306123505759,K_Sav215,K.Sav21,2026-04-15T19:21:18+00:00,"Σύνοψη ημέρας 🇬🇷🇬🇷
Υπογραφή πρώτης γεώτρησης μετά από 40 χρόνια
Η Πολεμική Αεροπορία παρέλαβε το 50ό μαχητικό F-16 Viper
Έκθεση- «κόλαφος» για την Τουρκία,  καταδικάζει τις παραβιάσεις κατά της Ελλάδας, απορρίπτει τη «γαλάζια πατρίδα» και ζητά από την Τουρκία σεβασμό στο ΔΔ","σύνοψη ημέρασ 🇬🇷🇬🇷 υπογραφή πρώτησ γεώτρησησ μετά από 40 χρόνια η πολεμική αεροπορία παρέλαβε το 50ό μαχητικό f-16 viper έκθεση- «κόλαφοσ» για την τουρκία, καταδικάζει τισ παραβιάσεισ κατά τησ ελλάδασ, απορρίπτει τη «γαλάζια πατρίδα» και ζητά από την τουρκία σεβασμό στο δδ",,,,
2044513783322669197,46spiros,🇬🇷 🇮🇱 🇺🇦,2026-04-15T20:30:45+00:00,Twitter for Android,"RT @OStergioudi: @ManosNiflis Επειδή δεν σας απασχολησαν και τα  ....""οι ΝΔτες είναι παιδεραστές"" , ""οι δεξιοί ειναι φασίστες, γερμανοτσολι…","rt @ostergioudi: @manosniflis επειδή δεν σασ απασχολησαν και τα ....""οι νδτεσ είναι παιδεραστέσ"" , ""οι δεξιοί ειναι φασίστεσ, γερμανοτσολι...",True,False,2044482366148653279,OStergioudi,Τσούχτρα,2026-04-15T18:25:55+00:00,"@ManosNiflis Επειδή δεν σας απασχολησαν και τα  ....""οι ΝΔτες είναι παιδεραστές"" , ""οι δεξιοί ειναι φασίστες, γερμανοτσολιάδες"" κ.λ.π....
Κάνω λάθος ?","@manosniflis επειδή δεν σασ απασχολησαν και τα ....""οι νδτεσ είναι παιδεραστέσ"" , ""οι δεξιοί ειναι φασίστεσ, γερμανοτσολιάδεσ"" κ.λ.π.... κάνω λάθοσ ?",,,ManosNiflis,manosniflis
